4-3: precision(11), sample frequency(100)
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
121 0 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
241 -1 0 2
241 -1 0 2
241 -1 0 2
241 -1 0 2
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
230 -1 -1 2
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
230 -1 -1 2
230 -1 -1 2
