2-10: precision(11), sample frequency(100)
496 1 1 4
617 1 1 5
617 1 1 5
617 1 1 5
617 1 1 5
617 1 1 5
617 1 1 5
617 1 1 5
617 1 1 5
617 1 1 5
617 1 1 5
617 1 1 5
496 1 1 4
496 1 1 4
496 1 1 4
364 1 0 3
363 0 0 3
242 0 0 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
132 0 1 1
11 0 1 0
-110 0 1 -1
-110 0 1 -1
-111 -1 1 -1
-111 -1 1 -1
131 -1 1 1
131 -1 1 1
131 -1 1 1
120 -1 0 1
241 -1 0 2
230 -1 -1 2
229 -2 -1 2
229 -2 -1 2
229 -2 -1 2
108 -2 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
0 0 0 0
-120 1 0 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
12 1 1 0
133 1 1 1
133 1 1 1
133 1 1 1
12 1 1 0
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
133 1 1 1
254 1 1 2
254 1 1 2
375 1 1 3
496 1 1 4
485 1 0 4
595 1 -1 5
595 1 -1 5
474 1 -1 4
474 1 -1 4
474 1 -1 4
353 1 -1 3
353 1 -1 3
232 1 -1 2
232 1 -1 2
243 1 0 2
122 1 0 1
122 1 0 1
133 1 1 1
133 1 1 1
134 2 1 1
134 2 1 1
134 2 1 1
13 2 1 0
-108 2 1 -1
-97 2 2 -1
-97 2 2 -1
145 2 2 1
145 2 2 1
145 2 2 1
144 1 2 1
253 0 1 2
252 -1 1 2
252 -1 1 2
241 -1 0 2
241 -1 0 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
241 -1 0 2
241 -1 0 2
131 -1 1 1
131 -1 1 1
132 0 1 1
132 0 1 1
132 0 1 1
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
243 1 0 2
243 1 0 2
