2-8: precision(11), sample frequency(100)
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
375 1 1 3
375 1 1 3
375 1 1 3
375 1 1 3
375 1 1 3
375 1 1 3
364 1 0 3
485 1 0 4
486 2 0 4
485 1 0 4
474 1 -1 4
474 1 -1 4
474 1 -1 4
474 1 -1 4
364 1 0 3
375 1 1 3
253 0 1 2
253 0 1 2
133 1 1 1
133 1 1 1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-110 0 1 -1
-111 -1 1 -1
10 -1 1 0
131 -1 1 1
131 -1 1 1
131 -1 1 1
120 -1 0 1
120 -1 0 1
109 -1 -1 1
109 -1 -1 1
230 -1 -1 2
230 -1 -1 2
229 -2 -1 2
229 -2 -1 2
229 -2 -1 2
229 -2 -1 2
108 -2 -1 1
108 -2 -1 1
109 -1 -1 1
108 -2 -1 1
108 -2 -1 1
108 -2 -1 1
109 -1 -1 1
109 -1 -1 1
120 -1 0 1
12 1 1 0
12 1 1 0
12 1 1 0
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
255 2 1 2
244 2 0 2
244 2 0 2
243 1 0 2
111 1 -1 1
111 1 -1 1
111 1 -1 1
111 1 -1 1
-11 0 -1 0
-132 0 -1 -1
-132 0 -1 -1
-121 0 0 -1
-110 0 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-108 2 1 -1
145 2 2 1
133 1 1 1
254 1 1 2
375 1 1 3
363 0 0 3
473 0 -1 4
473 0 -1 4
474 1 -1 4
474 1 -1 4
474 1 -1 4
353 1 -1 3
353 1 -1 3
232 1 -1 2
232 1 -1 2
122 1 0 1
133 1 1 1
134 2 1 1
134 2 1 1
-108 2 1 -1
-108 2 1 -1
-97 2 2 -1
-97 2 2 -1
24 2 2 0
145 2 2 1
145 2 2 1
144 1 2 1
144 1 2 1
254 1 1 2
253 0 1 2
252 -1 1 2
252 -1 1 2
351 -1 -1 3
350 -2 -1 3
350 -2 -1 3
351 -1 -1 3
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
120 -1 0 1
120 -1 0 1
131 -1 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
