4-6: precision(11), sample frequency(100)
123 2 0 1
123 2 0 1
123 2 0 1
123 2 0 1
123 2 0 1
123 2 0 1
123 2 0 1
123 2 0 1
123 2 0 1
123 2 0 1
123 2 0 1
123 2 0 1
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
133 1 1 1
133 1 1 1
133 1 1 1
143 0 2 1
142 -1 2 1
142 -1 2 1
131 -1 1 1
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
131 -1 1 1
132 0 1 1
