7-9: precision(11), sample frequency(100)
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
253 0 1 2
252 -1 1 2
252 -1 1 2
373 -1 1 3
372 -2 1 3
361 -2 0 3
361 -2 0 3
251 -2 1 2
251 -2 1 2
251 -2 1 2
251 -2 1 2
251 -2 1 2
251 -2 1 2
250 -3 1 2
250 -3 1 2
250 -3 1 2
250 -3 1 2
250 -3 1 2
250 -3 1 2
251 -2 1 2
251 -2 1 2
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
131 -1 1 1
10 -1 1 0
10 -1 1 0
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-110 0 1 -1
-110 0 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-98 1 2 -1
144 1 2 1
144 1 2 1
144 1 2 1
144 1 2 1
265 1 2 2
265 1 2 2
386 1 2 3
386 1 2 3
386 1 2 3
386 1 2 3
386 1 2 3
507 1 2 4
507 1 2 4
507 1 2 4
496 1 1 4
495 0 1 4
494 -1 1 4
494 -1 1 4
494 -1 1 4
494 -1 1 4
493 -2 1 4
493 -2 1 4
493 -2 1 4
492 -3 1 4
371 -3 1 3
371 -3 1 3
371 -3 1 3
371 -3 1 3
371 -3 1 3
371 -3 1 3
251 -2 1 2
251 -2 1 2
251 -2 1 2
251 -2 1 2
