5-4: precision(11), sample frequency(100)
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
254 1 1 2
254 1 1 2
253 0 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
375 1 1 3
375 1 1 3
375 1 1 3
375 1 1 3
375 1 1 3
375 1 1 3
386 1 2 3
386 1 2 3
386 1 2 3
386 1 2 3
386 1 2 3
265 1 2 2
264 0 2 2
264 0 2 2
263 -1 2 2
142 -1 2 1
142 -1 2 1
142 -1 2 1
142 -1 2 1
-100 -1 2 -1
