5-7: precision(11), sample frequency(100)
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
253 0 1 2
253 0 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
375 1 1 3
374 0 1 3
374 0 1 3
375 1 1 3
386 1 2 3
386 1 2 3
386 1 2 3
386 1 2 3
385 0 2 3
385 0 2 3
385 0 2 3
385 0 2 3
384 -1 2 3
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
142 -1 2 1
142 -1 2 1
142 -1 2 1
142 -1 2 1
142 -1 2 1
-100 -1 2 -1
-100 -1 2 -1
