7-6: precision(11), sample frequency(100)
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
252 -1 1 2
251 -2 1 2
251 -2 1 2
251 -2 1 2
251 -2 1 2
251 -2 1 2
251 -2 1 2
251 -2 1 2
251 -2 1 2
130 -2 1 1
130 -2 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
10 -1 1 0
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-110 0 1 -1
-110 0 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
12 1 1 0
144 1 2 1
144 1 2 1
144 1 2 1
144 1 2 1
144 1 2 1
265 1 2 2
265 1 2 2
265 1 2 2
265 1 2 2
386 1 2 3
386 1 2 3
387 2 2 3
386 1 2 3
386 1 2 3
386 1 2 3
386 1 2 3
507 1 2 4
507 1 2 4
507 1 2 4
507 1 2 4
506 0 2 4
505 -1 2 4
384 -1 2 3
384 -1 2 3
384 -1 2 3
383 -2 2 3
383 -2 2 3
372 -2 1 3
372 -2 1 3
372 -2 1 3
372 -2 1 3
371 -3 1 3
371 -3 1 3
250 -3 1 2
250 -3 1 2
250 -3 1 2
250 -3 1 2
250 -3 1 2
140 -3 2 1
141 -2 2 1
141 -2 2 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
