7-9: precision(11), sample frequency(100)
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
387 2 2 3
386 1 2 3
386 1 2 3
265 1 2 2
265 1 2 2
265 1 2 2
265 1 2 2
386 1 2 3
386 1 2 3
384 -1 2 3
384 -1 2 3
384 -1 2 3
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
252 -1 1 2
263 -1 2 2
142 -1 2 1
142 -1 2 1
142 -1 2 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
252 -1 1 2
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
10 -1 1 0
-110 0 1 -1
-110 0 1 -1
11 0 1 0
132 0 1 1
122 1 0 1
122 1 0 1
122 1 0 1
1 1 0 0
-120 1 0 -1
-120 1 0 -1
-120 1 0 -1
1 1 0 0
122 1 0 1
122 1 0 1
111 1 -1 1
111 1 -1 1
122 1 0 1
122 1 0 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
375 1 1 3
375 1 1 3
375 1 1 3
375 1 1 3
375 1 1 3
375 1 1 3
254 1 1 2
375 1 1 3
374 0 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
132 0 1 1
132 0 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
