6-3: precision(11), sample frequency(100)
-219 1 2 -2
-219 1 2 -2
-219 1 2 -2
-219 1 2 -2
-219 1 2 -2
-219 1 2 -2
-219 1 2 -2
-98 1 2 -1
-98 1 2 -1
-98 1 2 -1
-98 1 2 -1
-98 1 2 -1
34 1 3 0
34 1 3 0
34 1 3 0
155 1 3 1
276 1 3 2
276 1 3 2
385 0 2 3
395 -1 3 3
395 -1 3 3
395 -1 3 3
396 0 3 3
386 1 2 3
386 1 2 3
386 1 2 3
386 1 2 3
264 0 2 2
264 0 2 2
263 -1 2 2
252 -1 1 2
252 -1 1 2
253 0 1 2
253 0 1 2
252 -1 1 2
131 -1 1 1
142 -1 2 1
142 -1 2 1
131 -1 1 1
131 -1 1 1
132 0 1 1
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
264 0 2 2
142 -1 2 1
