6-6: precision(11), sample frequency(100)
23 1 2 0
23 1 2 0
23 1 2 0
23 1 2 0
23 1 2 0
23 1 2 0
23 1 2 0
23 1 2 0
23 1 2 0
23 1 2 0
23 1 2 0
155 1 3 1
155 1 3 1
155 1 3 1
276 1 3 2
276 1 3 2
396 0 3 3
395 -1 3 3
395 -1 3 3
395 -1 3 3
396 0 3 3
396 0 3 3
386 1 2 3
265 1 2 2
265 1 2 2
264 0 2 2
264 0 2 2
143 0 2 1
143 0 2 1
143 0 2 1
143 0 2 1
143 0 2 1
143 0 2 1
142 -1 2 1
142 -1 2 1
142 -1 2 1
142 -1 2 1
131 -1 1 1
132 0 1 1
132 0 1 1
132 0 1 1
143 0 2 1
143 0 2 1
143 0 2 1
143 0 2 1
143 0 2 1
144 1 2 1
144 1 2 1
144 1 2 1
