7-3: precision(11), sample frequency(100)
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
386 1 2 3
386 1 2 3
387 2 2 3
386 1 2 3
386 1 2 3
386 1 2 3
386 1 2 3
386 1 2 3
385 0 2 3
264 0 2 2
264 0 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
263 -1 2 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
252 -1 1 2
252 -1 1 2
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
132 0 1 1
132 0 1 1
133 1 1 1
133 1 1 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
111 1 -1 1
111 1 -1 1
111 1 -1 1
111 1 -1 1
111 1 -1 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
243 1 0 2
243 1 0 2
243 1 0 2
254 1 1 2
254 1 1 2
254 1 1 2
375 1 1 3
364 1 0 3
375 1 1 3
254 1 1 2
374 0 1 3
374 0 1 3
374 0 1 3
374 0 1 3
375 1 1 3
375 1 1 3
254 1 1 2
254 1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
131 -1 1 1
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
252 -1 1 2
131 -1 1 1
131 -1 1 1
131 -1 1 1
132 0 1 1
132 0 1 1
133 1 1 1
133 1 1 1
