7-1: precision(11), sample frequency(100)
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
254 1 1 2
254 1 1 2
254 1 1 2
243 1 0 2
243 1 0 2
243 1 0 2
243 1 0 2
243 1 0 2
243 1 0 2
243 1 0 2
243 1 0 2
243 1 0 2
242 0 0 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
109 -1 -1 1
-12 -1 -1 0
-12 -1 -1 0
-12 -1 -1 0
-133 -1 -1 -1
-133 -1 -1 -1
-122 -1 0 -1
-121 0 0 -1
-121 0 0 -1
-121 0 0 -1
-120 1 0 -1
-120 1 0 -1
-120 1 0 -1
-120 1 0 -1
-120 1 0 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
12 1 1 0
13 2 1 0
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
134 2 1 1
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
255 2 1 2
254 1 1 2
375 1 1 3
375 1 1 3
364 1 0 3
363 0 0 3
351 -1 -1 3
351 -1 -1 3
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
230 -1 -1 2
109 -1 -1 1
109 -1 -1 1
110 0 -1 1
110 0 -1 1
110 0 -1 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
