6-8: precision(11), sample frequency(100)
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-132 0 -1 -1
-131 1 -1 -1
-131 1 -1 -1
-131 1 -1 -1
-131 1 -1 -1
-131 1 -1 -1
-131 1 -1 -1
-131 1 -1 -1
-131 1 -1 -1
-131 1 -1 -1
-131 1 -1 -1
-10 1 -1 0
-10 1 -1 0
111 1 -1 1
-11 0 -1 0
-11 0 -1 0
-131 1 -1 -1
-131 1 -1 -1
-10 1 -1 0
111 1 -1 1
110 0 -1 1
110 0 -1 1
110 0 -1 1
110 0 -1 1
111 1 -1 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
133 1 1 1
133 1 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
253 0 1 2
252 -1 1 2
253 0 1 2
253 0 1 2
253 0 1 2
472 -1 -1 4
583 0 -2 5
474 1 -1 4
121 0 0 1
-252 1 -1 -2
-120 1 0 -1
134 2 1 1
255 2 1 2
254 1 1 2
254 1 1 2
241 -1 0 2
230 -1 -1 2
109 -1 -1 1
109 -1 -1 1
120 -1 0 1
120 -1 0 1
120 -1 0 1
131 -1 1 1
132 0 1 1
133 1 1 1
254 1 1 2
254 1 1 2
254 1 1 2
243 1 0 2
243 1 0 2
