6-9: precision(11), sample frequency(100)
264 0 2 2
264 0 2 2
264 0 2 2
264 0 2 2
264 0 2 2
264 0 2 2
264 0 2 2
264 0 2 2
264 0 2 2
264 0 2 2
264 0 2 2
385 0 2 3
386 1 2 3
386 1 2 3
386 1 2 3
265 1 2 2
265 1 2 2
264 0 2 2
263 -1 2 2
263 -1 2 2
252 -1 1 2
253 0 1 2
253 0 1 2
253 0 1 2
132 0 1 1
132 0 1 1
132 0 1 1
131 -1 1 1
131 -1 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
132 0 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
