7-5: precision(11), sample frequency(100)
111 1 -1 1
111 1 -1 1
111 1 -1 1
111 1 -1 1
111 1 -1 1
111 1 -1 1
111 1 -1 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
122 1 0 1
243 1 0 2
232 1 -1 2
232 1 -1 2
231 0 -1 2
231 0 -1 2
231 0 -1 2
231 0 -1 2
352 0 -1 3
352 0 -1 3
351 -1 -1 3
351 -1 -1 3
351 -1 -1 3
351 -1 -1 3
351 -1 -1 3
351 -1 -1 3
351 -1 -1 3
351 -1 -1 3
350 -2 -1 3
350 -2 -1 3
229 -2 -1 2
229 -2 -1 2
229 -2 -1 2
240 -2 0 2
240 -2 0 2
240 -2 0 2
251 -2 1 2
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
130 -2 1 1
131 -1 1 1
131 -1 1 1
131 -1 1 1
10 -1 1 0
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-111 -1 1 -1
-110 0 1 -1
-110 0 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
-109 1 1 -1
12 1 1 0
12 1 1 0
12 1 1 0
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
133 1 1 1
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
254 1 1 2
375 1 1 3
375 1 1 3
375 1 1 3
374 0 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
373 -1 1 3
372 -2 1 3
372 -2 1 3
372 -2 1 3
372 -2 1 3
251 -2 1 2
251 -2 1 2
251 -2 1 2
251 -2 1 2
